household_key,fsv_cmsi_flag,fsv_credit_card_flag,fsv_id_theft_flag,number_of_children,length_of_residence,do_not_direct_mail_solicit,email_available,ers_ent_count_year_1,ers_ent_count_year_2,ers_ent_count_year_3,ers_member_cost_year_1,ers_member_cost_year_2,ers_member_cost_year_3,member_tenure_years,months_from_join_to_cancel,basic_cost,calculated_tow_miles,is_nsr,plus_cost,total_cost,tow_destination_latitude,tow_destination_longitude,was_duplicated,was_towed_to_aar_referral,kcl_b_ind_mosaicsgrouping_Autumn Years,kcl_b_ind_mosaicsgrouping_Booming with Confidence,kcl_b_ind_mosaicsgrouping_Cultural Connections,kcl_b_ind_mosaicsgrouping_Family Union,kcl_b_ind_mosaicsgrouping_Flourishing Families,kcl_b_ind_mosaicsgrouping_Power Elite,kcl_b_ind_mosaicsgrouping_Singles and Starters,kcl_b_ind_mosaicsgrouping_Surburban Style,kcl_b_ind_mosaicsgrouping_Thriving Boomers,kcl_b_ind_mosaicsgrouping_Young City Solos
2681090.0,0,0,0,0.2857142857142857,14.857142857142858,0.0,0.9411764705882353,0.9411764705882353,3.235294117647059,0.17647058823529413,36.67941176470588,188.98235294117652,9.352941176470589,1.9411764705882353,,37.90333333333333,2.0,0.0,9.2,47.63666666666666,24.113767499999998,-41.5210925,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2683748.0,1,0,0,1.4,4.0,0.0,0.5454545454545454,0.09090909090909091,0.6363636363636364,2.0,2.9545454545454546,37.99545454545454,108.60454545454546,17.0,,44.833333333333336,2.0,0.0,1.3333333333333333,46.166666666666664,29.285714285714285,-50.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692599.0,0,0,0,1.0,6.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,420.0,47.8,0.0,0.0,0.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2692620.0,0,0,0,2.0,15.0,0.0,0.40540540540540543,0.8888888888888888,3.138888888888889,2.638888888888889,39.111111111111114,162.49444444444438,137.86111111111111,26.08108108108108,167.0,41.05916666666666,2.533333333333333,0.05555555555555555,2.25,43.30916666666666,21.9945925,-37.7812575,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2693911.0,0,0,0,0.0,15.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,47.25,335.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694299.0,0,0,0,4.0,13.0,0.0,0.9375,2.5,1.8125,2.25,170.43749999999997,95.69374999999998,170.5,24.8125,13.0,36.54846153846154,2.338461538461538,0.07692307692307693,6.6923076923076925,43.24076923076923,16.567178000000002,-28.480682,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704982.0,0,0,0,2.2,14.4,0.0,0.8,0.0,1.0,0.5,0.0,38.4625,26.5,28.6,139.0,43.4625,0.5,0.0,0.0,43.4625,13.666666666666666,-23.666666666666668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2716602.0,1,0,0,1.0,13.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,31.142857142857142,161.5,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2732623.0,0,0,0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.333333333333336,325.0,28.0,8.0,0.0,0.0,28.0,41.0,-71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2741248.0,0,0,1,0.0,5.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,36.666666666666664,35.0,41.5,2.0,0.0,0.0,41.5,20.5,-35.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744514.0,0,0,0,,,0.0,0.0,,,,,,,26.0,189.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744629.0,1,0,1,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.333333333333336,514.0,53.0,14.5,0.0,43.5,96.5,20.5,-35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744806.0,0,0,0,0.0,0.0,0.0,0.5,1.1,1.4,0.5,47.05,74.2,15.25,6.6,49.3,50.44444444444444,0.5555555555555556,0.0,0.0,50.44444444444444,4.555555555555555,-7.888888888888889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2748598.0,0,0,0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,516.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2751660.0,0,0,0,2.0,13.0,0.0,0.9166666666666666,0.0,0.75,1.6666666666666667,0.0,25.5,52.666666666666664,18.416666666666668,576.0,37.81818181818182,0.49090909090909096,0.09090909090909091,0.0,37.81818181818182,8.2,-14.2,0.18181818181818182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2752936.0,0,0,0,2.0,7.666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,277.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2762396.0,0,0,0,0.0,15.0,0.0,0.6666666666666666,0.0,2.0,1.0,0.0,106.0,53.0,15.666666666666666,116.5,53.0,0.0,0.0,0.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2765930.0,0,0,0,1.4285714285714286,5.0,0.0,0.8076923076923077,1.76,1.56,1.52,133.696,104.76,61.32,14.038461538461538,63.0,34.828,11.924000000000001,0.04,29.28,64.908,25.673484583333334,-44.49882916666667,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2772494.0,0,0,0,1.0,15.0,0.0,0.75,0.0,0.25,0.5,0.0,14.7125,25.625,35.0,121.0,54.949999999999996,6.0,0.0,0.0,54.949999999999996,20.5,-35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2776461.0,0,1,0,0.0,12.0,0.0,0.5,0.0,0.5,0.5,0.0,29.425,26.5,29.5,136.0,45.0,0.06666666666666667,0.0,0.0,45.0,13.666666666666666,-23.666666666666668,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2776837.0,0,0,0,,,0.0,0.0,,,,,,,50.0,507.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2777058.0,0,0,0,0.0,11.0,0.0,0.0,,,,,,,31.333333333333332,212.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2783394.0,0,0,0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.333333333333332,515.0,30.5,4.0,0.0,9.0,40.5,20.5,-35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2784166.0,0,1,0,0.0,15.0,0.0,1.0,0.6666666666666666,0.0,0.0,39.233333333333334,0.0,0.0,31.666666666666668,,55.925,0.0,0.0,0.0,55.925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2789068.0,1,0,0,2.0,0.9411764705882353,0.0,0.8823529411764706,0.6875,1.3125,2.25,40.45937500000001,72.121875,103.125,36.94117647058823,84.0,43.742,2.6,0.13333333333333333,5.6,49.342,13.916666666666666,-23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2793415.0,0,0,0,3.6666666666666665,14.0,0.0,0.5714285714285714,0.0,0.0,0.75,0.0,0.0,44.1375,20.714285714285715,157.66666666666666,31.666666666666668,1.0,0.0,0.0,31.666666666666668,27.333333333333332,-47.333333333333336,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2793865.0,0,0,0,2.0,10.5,0.0,0.6,0.0,0.6666666666666666,0.0,0.0,31.45,0.0,28.6,429.5,0.0,0.0,0.0,0.0,0.0,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2796622.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,564.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2796869.0,1,0,1,1.0,1.0,0.0,0.5,0.5,0.25,0.0,14.0,8.5,0.0,24.0,200.0,30.0,0.0,0.5,0.0,30.0,42.0,-71.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807300.0,0,1,0,2.0,15.0,0.0,1.0,0.0,1.3333333333333333,1.3333333333333333,0.0,71.56666666666666,90.89999999999999,45.333333333333336,,41.78333333333333,2.3000000000000003,0.0,4.0,45.78333333333333,20.9327,-35.76573,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807975.0,0,0,0,1.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,17.75,0.0,48.0,,39.25,0.0,0.5,0.0,39.25,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2824622.0,1,0,0,2.0,9.0,0.0,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,0.0,26.155555555555555,5.888888888888889,19.88888888888889,139.0,36.74125,0.0,0.125,0.0,37.74125,0.0,0.0,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825347.0,0,0,0,0.0,3.0,0.0,0.0,,,,,,,47.0,504.0,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2826006.0,0,1,0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,91.85,58.85,0.0,47.0,,51.339999999999996,0.0,0.0,0.0,51.339999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832826.0,0,1,0,1.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,93.0,43.0,360.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2834159.0,0,0,0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842043.0,0,0,0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,34.75,203.66666666666666,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845359.0,1,1,0,0.375,10.0,0.0,0.6428571428571429,0.3333333333333333,1.5833333333333333,0.5,19.7325,78.37333333333333,26.7625,27.071428571428573,180.0,41.25909090909091,7.336363636363637,0.09090909090909091,15.545454545454545,56.804545454545455,13.76228,-23.721117777777778,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846522.0,0,0,1,0.3333333333333333,3.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,53.0,32.25,50.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2850693.0,0,0,0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,426.5,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850961.0,0,0,0,0.0,15.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,45.5,406.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2852954.0,0,0,0,2.0,15.0,0.0,0.3,0.5,0.75,0.25,29.425,44.1375,7.625,11.6,223.0,52.06875000000001,0.375,0.0,0.0,52.06875000000001,8.2,-14.2,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854681.0,0,0,0,0.0,15.0,0.0,1.0,0.75,0.75,0.0,44.1375,44.1375,0.0,49.0,,56.9,0.0,0.0,0.0,56.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856869.0,0,0,0,0.5,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,382.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2857863.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,660.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2859589.0,0,1,0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,53.0,2.0,0.0,0.0,53.0,41.0,-71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2876465.0,1,1,0,2.0,10.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,35.0,0.0,35.666666666666664,132.0,34.0,14.9,0.0,36.0,70.0,41.64627,-71.46291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877881.0,0,0,0,1.0,14.0,0.0,0.75,0.0,1.0,0.0,0.0,32.5,0.0,37.0,25.0,32.833333333333336,0.0,0.0,0.0,32.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878401.0,0,0,0,1.0,15.0,0.0,0.0,1.6666666666666667,0.0,1.0,50.0,0.0,30.416666666666668,7.0,47.0,34.6,0.0,0.2,0.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2882657.0,0,0,1,,,0.0,0.8,0.0,0.0,0.25,0.0,0.0,13.25,39.4,291.5,47.75,1.75,0.0,3.0,87.75,10.25,-17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2884059.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,479.5,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884624.0,0,0,0,,,0.0,0.8571428571428571,1.7142857142857142,2.5714285714285716,0.0,100.88571428571429,151.32857142857142,0.0,48.0,526.0,47.09166666666667,0.0,0.0,0.0,47.09166666666667,10.3605825,-17.8721875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2885012.0,0,0,0,,,0.0,0.0,1.0,0.0,0.0,58.85,0.0,0.0,53.0,,58.85,0.0,0.0,0.0,58.85,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2885204.0,0,0,0,0.0,2.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,32.522000000000006,24.4,,25.333333333333332,0.0,0.0,0.0,25.333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886361.0,0,0,0,2.25,12.5,0.0,0.6,0.0,1.0,1.0,0.0,58.85,53.0,30.7,,45.44444444444444,0.6666666666666666,0.0,0.0,45.44444444444444,18.22222222222222,-31.555555555555557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888057.0,0,0,0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888955.0,0,0,0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,58.85,8.0,0.0,0.0,58.85,41.83268,-71.6385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2889460.0,0,0,0,0.0,12.0,0.0,0.7777777777777778,0.0,0.0,0.7142857142857143,0.0,0.0,25.357142857142858,45.44444444444444,175.0,35.642857142857146,0.0,0.14285714285714285,0.0,35.642857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892358.0,0,0,0,,,0.0,0.6666666666666666,0.0,1.2222222222222223,0.7777777777777778,0.0,37.77777777777778,22.88888888888889,36.0,536.0,25.333333333333332,0.4444444444444444,0.0,0.0,25.333333333333332,5.25,-8.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2902477.0,0,0,0,0.0,15.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,57.5,68.0,763.3333333333334,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904881.0,0,0,0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,53.0,9.0,97.0,26.5,0.0,0.0,0.0,26.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910872.0,1,0,0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,17.0,0.0,14.25,199.0,34.0,0.0,0.0,0.0,34.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912034.0,0,0,0,0.0,13.0,0.0,0.2,0.75,1.5,0.25,22.5,45.0,6.625,45.0,467.4,37.0,0.75,0.0,0.0,37.0,10.25,-17.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914123.0,0,0,0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,44.0,479.0,41.5,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2917543.0,0,0,0,0.0,15.0,0.0,1.0,0.5,0.0,0.0,29.425,0.0,0.0,42.5,,58.85,0.0,0.0,0.0,58.85,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2926192.0,1,0,0,1.0,13.545454545454545,0.0,0.45454545454545453,0.0,0.18181818181818182,0.0,0.0,10.700000000000001,0.0,16.727272727272727,1.0,54.17,3.6,0.0,10.8,64.97,20.5,-35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2928867.0,0,1,0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,42.75,36.5,19.5,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2929094.0,0,0,0,,,0.0,0.0,,,,,,,7.0,13.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929806.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,100.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2930644.0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,684.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2933413.0,0,0,0,0.0,4.333333333333333,0.0,0.8571428571428571,0.6666666666666666,0.0,0.6666666666666666,39.233333333333334,0.0,35.333333333333336,23.857142857142858,141.6,49.975,0.0,0.16666666666666666,0.0,49.975,8.2,-14.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2933933.0,0,1,0,1.0,14.0,0.0,0.84,1.4761904761904763,0.8095238095238095,2.0,86.87380952380956,47.64047619047621,98.5,7.16,150.75,47.25,1.4761904761904763,0.09523809523809523,0.0,47.25,25.189482777777776,-43.46547666666666,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2933952.0,0,0,0,0.0,15.0,0.0,0.4,0.8,0.4,0.4,42.4,21.2,21.2,33.4,379.6,53.0,2.0,0.0,0.0,53.0,10.25,-17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2935558.0,0,0,0,0.0,15.0,0.0,0.875,1.5,0.75,0.125,88.275,36.925,6.625,37.5,,45.79285714285714,16.0,0.0,41.57142857142857,87.36428571428573,13.0,-25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2956813.0,0,0,0,,,0.0,1.0,,,,,,,49.0,529.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958042.0,0,0,0,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,15.0,104.0,35.0,109.0,0.0,428.0,588.0,41.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2960291.0,0,0,0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,468.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969472.0,1,0,0,0.0,15.0,0.0,0.5,0.0,1.3333333333333333,0.0,0.0,83.56666666666666,0.0,21.75,12.0,44.75,0.0,0.0,0.0,44.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2977174.0,0,0,0,1.0,15.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,53.0,21.333333333333332,447.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2982290.0,0,0,0,0.0,15.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,29.5,563.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984622.0,0,0,0,2.0,30.066666666666666,0.0,0.875,2.25,0.875,1.875,78.78125,29.0,63.4375,27.125,,31.875,5.835714285714286,0.07142857142857142,19.071428571428573,50.94642857142857,20.634616,-35.536366,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2994753.0,0,1,0,1.2,11.4,0.0,0.6,0.6666666666666666,0.0,0.6666666666666666,22.666666666666668,0.0,21.666666666666668,26.6,131.5,17.0,0.0,0.0,0.0,17.0,,,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2995444.0,0,0,0,0.0,15.0,0.0,0.3333333333333333,,,,,,,38.333333333333336,316.6666666666667,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996046.0,0,0,0,0.0,15.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,65.0,56.5,467.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2996075.0,1,1,0,0.0,15.0,0.0,0.5,0.0,0.5,0.0,0.0,17.0,0.0,33.0,179.0,34.0,0.0,0.0,0.0,34.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2997760.0,1,0,0,0.0,13.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2998941.0,0,0,0,0.0,7.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,7.625,32.25,,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3003219.0,0,0,0,,,0.0,0.0,2.0,0.0,0.0,136.0,0.0,0.0,42.0,416.0,53.0,14.5,0.0,15.0,68.0,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3003275.0,0,0,0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,53.0,3.0,0.0,0.0,53.0,41.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3009979.0,0,0,0,,,0.0,1.0,5.0,4.0,3.0,248.19999999999996,219.84999999999994,159.0,28.0,,47.5875,1.2583333333333333,0.0,0.75,48.3375,25.740095,-44.4197725,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010044.0,0,0,0,0.0,9.0,0.0,1.0,3.0,4.0,3.0,138.34999999999997,150.34999999999997,136.5,12.0,,38.43571428571429,0.6785714285714286,0.07142857142857142,0.0,38.43571428571429,15.067861818181818,-25.890714545454546,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3012443.0,0,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,58.85,0.0,34.5,418.0,58.85,0.0,0.0,0.0,58.85,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3012874.0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,53.0,0.25,0.25,0.0,53.0,10.25,-17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3015202.0,0,0,0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,58.85,0.0,56.0,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3015319.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,360.0,53.0,0.5,0.0,0.0,53.0,20.5,-35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3018078.0,1,1,0,1.0,7.125,0.0,1.0,0.0,0.0,0.25,0.0,0.0,10.375,20.75,,40.0,0.0,0.125,0.875,40.875,5.857142857142857,-10.142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021611.0,0,1,0,1.0,15.0,0.0,0.36363636363636365,0.375,0.125,1.25,22.06875,6.625,36.25,21.272727272727273,152.57142857142858,35.73125,0.0,0.125,0.0,35.73125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
